,Customer_Age,Dependent_count,Education_Level,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Education_Level_NA,Income_Category_NA,Marital_Status,Gender
7624,42.0,4.0,0.0,0.0,1.0,36.0,4.0,3.0,3.0,10091.0,0.0,10091.0,1.121,3347.0,64.0,0.778,0.0,0.0,0.0,Married,F
7625,43.0,3.0,3.0,1.0,0.0,36.0,2.0,3.0,3.0,4878.0,2098.0,2780.0,0.665,5021.0,84.0,0.68,0.43,0.0,0.0,,
7626,42.0,3.0,2.0,0.0,0.0,36.0,3.0,3.0,4.0,3802.0,1300.0,2502.0,0.627,2165.0,36.0,0.385,0.342,0.0,0.0,Single,F
7627,57.0,1.0,1.0,0.0,0.0,50.0,3.0,2.0,2.0,1609.0,0.0,1609.0,0.669,4770.0,85.0,0.7,0.0,0.0,0.0,,
7628,60.0,0.0,3.0,1.0,0.0,48.0,3.0,3.0,4.0,6417.0,1372.0,5045.0,1.154,3280.0,71.0,0.69,0.214,0.0,1.0,,
7629,51.0,1.0,3.0,0.0,0.0,37.0,1.0,3.0,4.0,7176.0,0.0,7176.0,0.45,1375.0,33.0,0.65,0.0,0.0,0.0,Single,F
7630,44.0,3.0,2.0,2.0,0.0,35.0,5.0,2.0,2.0,11238.0,2336.0,8902.0,0.911,5302.0,70.0,0.892,0.208,0.0,1.0,Married,M
7631,48.0,3.0,2.0,1.0,0.0,35.0,6.0,3.0,4.0,2173.0,0.0,2173.0,0.857,4251.0,60.0,0.714,0.0,1.0,0.0,Married,F
7632,62.0,0.0,0.0,0.0,0.0,50.0,5.0,1.0,2.0,3791.0,1648.0,2143.0,1.227,2058.0,34.0,0.789,0.435,0.0,0.0,Married,F
7633,42.0,4.0,0.0,0.0,0.0,23.0,4.0,2.0,0.0,2260.0,1007.0,1253.0,0.84,1614.0,33.0,0.737,0.446,0.0,0.0,,
7634,44.0,3.0,5.0,1.0,0.0,40.0,4.0,1.0,3.0,3659.0,1356.0,2303.0,0.715,4861.0,74.0,0.762,0.371,0.0,0.0,Single,F
7635,45.0,3.0,3.0,3.0,0.0,38.0,6.0,3.0,1.0,12918.0,1345.0,11573.0,1.061,1562.0,33.0,1.2,0.104,1.0,0.0,Single,M
7636,54.0,2.0,4.0,0.0,0.0,43.0,2.0,3.0,2.0,4917.0,0.0,4917.0,0.972,9442.0,69.0,0.917,0.0,0.0,0.0,Divorced,F
7637,58.0,1.0,2.0,0.0,0.0,49.0,3.0,3.0,2.0,3846.0,1285.0,2561.0,0.608,1815.0,47.0,0.621,0.334,0.0,0.0,,
7638,52.0,2.0,3.0,1.0,0.0,46.0,3.0,3.0,3.0,8961.0,1382.0,7579.0,0.797,4408.0,80.0,0.778,0.154,0.0,1.0,,
7639,44.0,5.0,2.0,2.0,1.0,38.0,3.0,2.0,2.0,33521.0,928.0,32593.0,0.732,4115.0,66.0,0.535,0.028,1.0,0.0,Married,M
7640,49.0,2.0,2.0,3.0,0.0,39.0,2.0,3.0,4.0,29865.0,2097.0,27768.0,0.902,8636.0,74.0,0.947,0.07,1.0,0.0,Single,F
7641,65.0,0.0,2.0,2.0,0.0,56.0,5.0,2.0,3.0,13666.0,0.0,13666.0,0.808,3998.0,70.0,1.0,0.0,0.0,1.0,Married,F
7642,38.0,0.0,1.0,0.0,0.0,22.0,3.0,2.0,5.0,1556.0,0.0,1556.0,0.69,2283.0,46.0,0.586,0.0,0.0,0.0,,
7643,57.0,0.0,0.0,2.0,0.0,42.0,6.0,4.0,3.0,8377.0,1211.0,7166.0,0.813,1797.0,44.0,1.2,0.145,0.0,0.0,Married,F
7644,47.0,1.0,1.0,3.0,0.0,38.0,5.0,3.0,5.0,18432.0,1422.0,17010.0,1.357,2748.0,58.0,0.933,0.077,1.0,0.0,Single,F
7645,42.0,5.0,2.0,0.0,0.0,28.0,4.0,3.0,2.0,3044.0,1865.0,1179.0,0.852,4854.0,85.0,1.024,0.613,0.0,0.0,Married,F
7646,43.0,1.0,2.0,0.0,0.0,36.0,3.0,2.0,2.0,3342.0,2517.0,825.0,0.977,5848.0,81.0,0.8,0.753,0.0,0.0,,
7647,56.0,2.0,1.0,1.0,0.0,36.0,5.0,2.0,3.0,3295.0,2002.0,1293.0,0.599,1191.0,34.0,0.545,0.608,0.0,0.0,,
7648,41.0,4.0,3.0,3.0,1.0,31.0,5.0,2.0,2.0,34516.0,1433.0,33083.0,0.758,2589.0,57.0,0.676,0.042,1.0,0.0,Single,M
7649,50.0,0.0,5.0,0.0,0.0,38.0,4.0,3.0,3.0,2595.0,2353.0,242.0,0.924,2526.0,41.0,0.577,0.907,0.0,0.0,Divorced,F
7650,43.0,3.0,2.0,0.0,0.0,36.0,3.0,2.0,4.0,2227.0,1394.0,833.0,1.481,1972.0,41.0,0.864,0.626,0.0,0.0,Single,F
7651,58.0,0.0,3.0,0.0,0.0,36.0,5.0,3.0,1.0,3008.0,2517.0,491.0,0.674,4627.0,68.0,0.659,0.837,0.0,0.0,Single,F
7652,43.0,2.0,1.0,2.0,0.0,37.0,1.0,3.0,3.0,2600.0,2047.0,553.0,0.749,8804.0,111.0,0.682,0.787,0.0,0.0,,
7653,41.0,4.0,2.0,3.0,1.0,34.0,4.0,3.0,3.0,34516.0,1347.0,33169.0,0.801,1005.0,22.0,1.0,0.039,0.0,0.0,Married,M
7654,46.0,4.0,0.0,3.0,0.0,33.0,1.0,2.0,1.0,13490.0,1567.0,11923.0,0.795,13159.0,105.0,0.75,0.116,0.0,0.0,,
7655,26.0,0.0,3.0,0.0,0.0,36.0,5.0,2.0,4.0,9916.0,0.0,9916.0,0.793,3477.0,65.0,0.667,0.0,0.0,0.0,Married,F
7656,38.0,2.0,1.0,3.0,0.0,31.0,1.0,3.0,2.0,34516.0,0.0,34516.0,0.768,14036.0,99.0,0.768,0.0,0.0,0.0,,
7657,48.0,2.0,2.0,3.0,0.0,28.0,5.0,2.0,3.0,12073.0,0.0,12073.0,0.541,2400.0,52.0,0.793,0.0,1.0,0.0,Married,F
7658,57.0,3.0,3.0,2.0,0.0,49.0,5.0,0.0,3.0,8701.0,215.0,8486.0,0.527,1999.0,41.0,0.414,0.025,0.0,0.0,Married,F
7659,39.0,1.0,4.0,3.0,0.0,29.0,6.0,2.0,2.0,23034.0,1992.0,21042.0,0.759,2514.0,32.0,0.684,0.086,0.0,0.0,Single,F
7660,55.0,2.0,5.0,2.0,0.0,36.0,5.0,1.0,1.0,4370.0,0.0,4370.0,0.791,4326.0,74.0,0.721,0.0,0.0,0.0,Married,F
7661,49.0,5.0,2.0,2.0,0.0,41.0,6.0,3.0,2.0,16031.0,2245.0,13786.0,0.635,1527.0,57.0,0.462,0.14,0.0,1.0,Married,F
7662,42.0,4.0,1.0,4.0,0.0,35.0,5.0,2.0,2.0,34516.0,1658.0,32858.0,1.095,2935.0,65.0,0.711,0.048,0.0,0.0,Divorced,M
7663,58.0,2.0,0.0,1.0,0.0,47.0,3.0,2.0,2.0,2848.0,1468.0,1380.0,0.517,1135.0,27.0,0.421,0.515,0.0,0.0,Single,F
7664,43.0,5.0,0.0,2.0,0.0,36.0,3.0,5.0,1.0,7411.0,1341.0,6070.0,0.799,4278.0,80.0,0.633,0.181,1.0,0.0,Married,F
7665,46.0,3.0,2.0,1.0,0.0,34.0,5.0,1.0,2.0,1611.0,0.0,1611.0,0.731,4444.0,78.0,0.857,0.0,0.0,0.0,,
7666,52.0,2.0,2.0,2.0,0.0,36.0,1.0,1.0,3.0,7879.0,1007.0,6872.0,0.726,4844.0,83.0,0.976,0.128,0.0,0.0,,
7667,52.0,1.0,5.0,4.0,0.0,41.0,4.0,2.0,2.0,33864.0,989.0,32875.0,1.219,1751.0,48.0,0.92,0.029,0.0,0.0,Single,M
7668,59.0,1.0,0.0,1.0,0.0,53.0,1.0,3.0,1.0,3709.0,1197.0,2512.0,0.824,5557.0,82.0,1.0,0.323,0.0,1.0,Married,F
7669,51.0,3.0,3.0,0.0,0.0,41.0,5.0,3.0,3.0,1495.0,691.0,804.0,0.705,2552.0,42.0,0.556,0.462,0.0,0.0,,
7670,53.0,3.0,1.0,4.0,0.0,44.0,4.0,2.0,0.0,9025.0,1005.0,8020.0,0.568,4412.0,87.0,0.706,0.111,0.0,0.0,,
7671,42.0,1.0,1.0,1.0,0.0,32.0,4.0,2.0,2.0,2807.0,1845.0,962.0,1.027,1346.0,26.0,1.0,0.657,0.0,0.0,Married,F
7672,43.0,3.0,3.0,1.0,0.0,37.0,3.0,6.0,3.0,9051.0,1557.0,7494.0,0.621,4169.0,72.0,0.5,0.172,1.0,1.0,Single,F
7673,50.0,3.0,1.0,0.0,0.0,36.0,2.0,3.0,3.0,1572.0,0.0,1572.0,0.74,2447.0,41.0,0.577,0.0,0.0,0.0,Married,F
7674,50.0,2.0,3.0,0.0,0.0,40.0,3.0,2.0,3.0,1606.0,0.0,1606.0,0.824,4129.0,68.0,0.744,0.0,0.0,0.0,Single,F
7675,41.0,2.0,3.0,2.0,0.0,28.0,2.0,1.0,1.0,7293.0,993.0,6300.0,0.507,4828.0,82.0,0.64,0.136,0.0,0.0,Married,F
7676,37.0,1.0,3.0,3.0,0.0,24.0,6.0,3.0,4.0,11309.0,0.0,11309.0,0.474,4809.0,71.0,0.479,0.0,0.0,0.0,Married,F
7677,42.0,4.0,2.0,1.0,0.0,36.0,3.0,1.0,2.0,2575.0,2136.0,439.0,0.722,5267.0,83.0,0.886,0.83,0.0,0.0,,
7678,42.0,4.0,1.0,0.0,0.0,32.0,6.0,3.0,3.0,3454.0,0.0,3454.0,0.862,2826.0,39.0,0.625,0.0,0.0,0.0,Married,F
7679,55.0,2.0,1.0,4.0,0.0,46.0,5.0,3.0,2.0,16828.0,2517.0,14311.0,1.059,4939.0,63.0,0.465,0.15,0.0,0.0,Divorced,F
7680,48.0,3.0,0.0,1.0,0.0,36.0,5.0,3.0,3.0,1906.0,1259.0,647.0,0.932,4634.0,54.0,0.862,0.661,0.0,0.0,Single,F
7681,47.0,3.0,2.0,0.0,0.0,38.0,4.0,2.0,3.0,1438.3,0.0,1438.3,1.001,3511.0,64.0,0.882,0.0,1.0,0.0,Married,F
7682,50.0,2.0,1.0,4.0,0.0,38.0,5.0,6.0,0.0,10747.0,1027.0,9720.0,0.925,4538.0,63.0,0.658,0.096,0.0,0.0,Single,F
7683,42.0,5.0,3.0,0.0,0.0,18.0,6.0,1.0,1.0,1694.0,1074.0,620.0,0.78,3857.0,70.0,0.75,0.634,0.0,0.0,,
7684,39.0,0.0,5.0,2.0,0.0,33.0,6.0,2.0,0.0,10452.0,1120.0,9332.0,0.802,3592.0,79.0,0.795,0.107,0.0,0.0,Single,M
7685,59.0,0.0,2.0,3.0,0.0,50.0,3.0,2.0,3.0,12918.0,2352.0,10566.0,1.008,9138.0,76.0,0.9,0.182,0.0,0.0,,
7686,52.0,1.0,3.0,3.0,0.0,42.0,4.0,4.0,2.0,5763.0,0.0,5763.0,0.615,2310.0,48.0,0.714,0.0,1.0,0.0,,
7687,29.0,0.0,1.0,1.0,0.0,36.0,2.0,3.0,1.0,4023.0,1437.0,2586.0,0.69,12510.0,96.0,0.92,0.357,0.0,0.0,Married,F
7688,65.0,1.0,0.0,0.0,0.0,36.0,3.0,2.0,3.0,4182.0,0.0,4182.0,0.691,4046.0,57.0,0.629,0.0,0.0,0.0,Single,F
7689,49.0,3.0,2.0,0.0,0.0,38.0,6.0,5.0,1.0,2652.0,1581.0,1071.0,0.738,4747.0,80.0,0.778,0.596,1.0,0.0,,
7690,47.0,5.0,2.0,4.0,0.0,34.0,3.0,1.0,2.0,17603.0,1063.0,16540.0,1.065,2902.0,64.0,0.641,0.06,0.0,0.0,Married,F
7691,41.0,3.0,3.0,3.0,0.0,29.0,2.0,2.0,1.0,9357.0,1942.0,7415.0,0.8,7971.0,84.0,0.787,0.208,0.0,0.0,Single,F
7692,60.0,0.0,1.0,1.0,0.0,36.0,5.0,3.0,2.0,5420.0,0.0,5420.0,0.81,3477.0,60.0,0.622,0.0,0.0,0.0,Single,F
7693,52.0,4.0,3.0,0.0,0.0,42.0,5.0,3.0,2.0,1816.0,0.0,1816.0,0.664,4957.0,78.0,0.773,0.0,0.0,1.0,Married,M
7694,46.0,4.0,3.0,3.0,0.0,35.0,4.0,3.0,3.0,18325.0,723.0,17602.0,0.815,1517.0,33.0,0.65,0.039,0.0,0.0,,
7695,34.0,2.0,1.0,0.0,0.0,13.0,6.0,2.0,2.0,1798.0,833.0,965.0,0.882,4551.0,84.0,0.787,0.463,0.0,0.0,Married,F
7696,45.0,2.0,1.0,3.0,0.0,37.0,4.0,2.0,4.0,27804.0,0.0,27804.0,1.301,2761.0,57.0,0.966,0.0,0.0,1.0,Single,F
7697,47.0,3.0,3.0,2.0,0.0,36.0,5.0,4.0,3.0,1896.0,1119.0,777.0,0.671,4028.0,76.0,0.767,0.59,0.0,0.0,Divorced,F
7698,49.0,3.0,3.0,4.0,0.0,36.0,6.0,2.0,3.0,8514.0,2013.0,6501.0,0.664,4098.0,74.0,0.542,0.236,0.0,0.0,Married,F
7699,43.0,5.0,3.0,1.0,0.0,34.0,6.0,6.0,3.0,4607.0,2440.0,2167.0,0.646,4825.0,77.0,0.878,0.53,0.0,1.0,Divorced,F
7700,45.0,4.0,4.0,1.0,0.0,35.0,3.0,5.0,2.0,1850.0,621.0,1229.0,0.682,4234.0,74.0,0.682,0.336,0.0,0.0,Married,F
7701,51.0,2.0,5.0,1.0,0.0,40.0,3.0,2.0,0.0,6103.0,0.0,6103.0,0.532,3203.0,64.0,0.829,0.0,0.0,0.0,Married,F
7702,45.0,3.0,1.0,0.0,0.0,33.0,5.0,1.0,1.0,6225.0,1596.0,4629.0,0.826,4129.0,71.0,0.651,0.256,0.0,0.0,,
7703,36.0,2.0,2.0,3.0,0.0,22.0,2.0,2.0,3.0,34516.0,1652.0,32864.0,0.854,1283.0,39.0,1.294,0.048,0.0,0.0,Married,F
7704,59.0,1.0,5.0,3.0,0.0,49.0,4.0,2.0,2.0,22715.0,707.0,22008.0,0.848,15004.0,117.0,0.887,0.031,0.0,0.0,Married,F
7705,52.0,5.0,3.0,1.0,0.0,41.0,4.0,2.0,3.0,3035.0,1960.0,1075.0,0.566,4104.0,79.0,0.927,0.646,0.0,0.0,Single,F
7706,53.0,3.0,2.0,1.0,0.0,41.0,6.0,1.0,2.0,1595.0,870.0,725.0,0.694,1745.0,41.0,0.577,0.545,1.0,0.0,Single,F
7707,33.0,2.0,2.0,4.0,2.0,20.0,2.0,1.0,4.0,34516.0,0.0,34516.0,1.004,9338.0,73.0,0.622,0.0,0.0,0.0,Married,M
7708,50.0,0.0,0.0,2.0,0.0,46.0,4.0,1.0,3.0,3640.0,659.0,2981.0,0.938,3756.0,70.0,0.842,0.181,0.0,0.0,Single,F
7709,56.0,4.0,3.0,0.0,0.0,36.0,3.0,5.0,2.0,2796.0,0.0,2796.0,0.884,4536.0,81.0,0.723,0.0,0.0,0.0,Married,F
7710,50.0,2.0,2.0,2.0,0.0,36.0,5.0,3.0,2.0,5965.0,688.0,5277.0,0.673,3382.0,58.0,1.071,0.115,0.0,0.0,,
7711,62.0,1.0,1.0,0.0,0.0,48.0,5.0,3.0,1.0,3140.0,1985.0,1155.0,1.346,1626.0,41.0,0.864,0.632,0.0,0.0,Married,M
7712,48.0,3.0,4.0,2.0,0.0,35.0,5.0,2.0,1.0,6243.0,1331.0,4912.0,0.8,3502.0,57.0,1.036,0.213,0.0,0.0,,
7713,39.0,1.0,1.0,1.0,0.0,28.0,5.0,2.0,4.0,2222.0,0.0,2222.0,0.843,4792.0,62.0,0.722,0.0,0.0,0.0,Married,F
7714,41.0,4.0,3.0,1.0,0.0,24.0,4.0,2.0,2.0,1605.0,0.0,1605.0,0.637,4418.0,68.0,0.659,0.0,0.0,0.0,,
7715,29.0,1.0,2.0,1.0,1.0,20.0,3.0,1.0,2.0,16496.0,1409.0,15087.0,0.677,16715.0,126.0,0.703,0.085,1.0,0.0,Divorced,F
7716,52.0,5.0,1.0,0.0,1.0,36.0,3.0,2.0,2.0,11280.0,1523.0,9757.0,0.765,16237.0,128.0,0.753,0.135,0.0,0.0,Single,M
7717,35.0,3.0,5.0,0.0,0.0,27.0,2.0,2.0,3.0,1438.3,0.0,1438.3,0.62,5020.0,94.0,0.843,0.0,0.0,0.0,Married,F
7718,44.0,4.0,3.0,2.0,0.0,32.0,6.0,3.0,2.0,11651.0,1368.0,10283.0,0.563,3870.0,64.0,0.561,0.117,0.0,0.0,Married,F
7719,37.0,2.0,4.0,0.0,0.0,28.0,1.0,3.0,1.0,3525.0,1519.0,2006.0,0.685,13625.0,110.0,1.0,0.431,0.0,0.0,Married,F
7720,49.0,2.0,2.0,2.0,0.0,38.0,4.0,1.0,2.0,2461.0,1586.0,875.0,1.676,1729.0,35.0,0.75,0.644,1.0,0.0,Single,F
7721,50.0,1.0,3.0,1.0,0.0,36.0,5.0,1.0,3.0,2560.0,1807.0,753.0,0.995,4456.0,70.0,0.522,0.706,0.0,0.0,Single,M
7722,55.0,1.0,2.0,3.0,0.0,36.0,6.0,3.0,2.0,17642.0,1846.0,15796.0,0.72,2148.0,54.0,0.862,0.105,0.0,1.0,,
7723,36.0,3.0,3.0,2.0,1.0,13.0,4.0,3.0,2.0,28174.0,1173.0,27001.0,0.779,16258.0,108.0,0.714,0.042,0.0,0.0,Married,F
7724,49.0,3.0,0.0,3.0,0.0,41.0,3.0,3.0,4.0,2930.0,1901.0,1029.0,0.638,4041.0,75.0,0.596,0.649,0.0,0.0,Married,M
7725,36.0,3.0,1.0,3.0,0.0,31.0,6.0,1.0,1.0,5228.0,1443.0,3785.0,0.934,2683.0,62.0,0.938,0.276,0.0,0.0,Married,F
7726,44.0,1.0,5.0,0.0,0.0,39.0,5.0,2.0,4.0,2311.0,1830.0,481.0,1.289,1701.0,33.0,1.357,0.792,0.0,0.0,Single,M
7727,44.0,3.0,2.0,0.0,0.0,36.0,2.0,3.0,3.0,5357.0,2139.0,3218.0,0.499,1979.0,48.0,0.655,0.399,0.0,0.0,Single,F
7728,35.0,1.0,3.0,1.0,0.0,29.0,4.0,2.0,2.0,2523.0,1877.0,646.0,1.631,2005.0,50.0,1.174,0.744,0.0,0.0,,
7729,49.0,5.0,1.0,3.0,1.0,36.0,6.0,2.0,2.0,34516.0,2019.0,32497.0,0.614,3820.0,72.0,0.532,0.058,0.0,1.0,Married,M
7730,44.0,2.0,3.0,3.0,0.0,33.0,3.0,2.0,3.0,23665.0,1624.0,22041.0,0.574,4190.0,87.0,0.706,0.069,0.0,0.0,Married,M
7731,39.0,2.0,0.0,0.0,0.0,36.0,4.0,3.0,1.0,1438.3,576.0,862.3,0.849,2567.0,48.0,0.6,0.4,0.0,0.0,,
7732,53.0,0.0,1.0,1.0,0.0,39.0,5.0,2.0,2.0,2875.0,1671.0,1204.0,0.923,4399.0,88.0,0.692,0.581,0.0,0.0,Married,F
7733,39.0,2.0,1.0,4.0,0.0,22.0,5.0,2.0,2.0,26124.0,0.0,26124.0,0.735,4199.0,92.0,0.586,0.0,0.0,0.0,Single,F
7734,40.0,3.0,0.0,0.0,0.0,30.0,5.0,1.0,2.0,1625.0,912.0,713.0,0.877,3968.0,73.0,0.698,0.561,0.0,0.0,Married,F
7735,51.0,3.0,0.0,0.0,0.0,36.0,3.0,1.0,2.0,1750.0,813.0,937.0,0.76,4333.0,68.0,0.7,0.465,0.0,0.0,Married,F
7736,54.0,1.0,0.0,4.0,0.0,40.0,4.0,1.0,2.0,12086.0,1264.0,10822.0,0.986,15559.0,91.0,0.717,0.105,0.0,0.0,,
7737,40.0,3.0,2.0,3.0,0.0,36.0,6.0,2.0,2.0,5014.0,1887.0,3127.0,0.806,4391.0,66.0,0.571,0.376,1.0,0.0,Married,F
7738,49.0,0.0,1.0,3.0,0.0,43.0,6.0,3.0,1.0,1883.0,1295.0,588.0,0.81,5187.0,89.0,0.712,0.688,0.0,0.0,Single,F
7739,48.0,2.0,3.0,0.0,0.0,38.0,2.0,1.0,2.0,8881.0,1901.0,6980.0,0.808,15530.0,110.0,0.692,0.214,0.0,0.0,Married,F
7740,55.0,2.0,2.0,0.0,0.0,43.0,6.0,1.0,5.0,5353.0,1594.0,3759.0,0.973,4456.0,79.0,0.837,0.298,1.0,0.0,Single,M
7741,46.0,2.0,0.0,3.0,0.0,38.0,6.0,3.0,2.0,34516.0,2165.0,32351.0,0.837,1672.0,32.0,0.524,0.063,0.0,0.0,Married,M
7742,56.0,0.0,1.0,2.0,0.0,48.0,4.0,1.0,2.0,4203.0,1965.0,2238.0,0.441,1425.0,32.0,0.778,0.468,0.0,1.0,Single,F
7743,55.0,1.0,1.0,0.0,0.0,37.0,4.0,3.0,3.0,2376.0,1969.0,407.0,0.788,4301.0,79.0,1.026,0.829,0.0,0.0,Divorced,F
7744,39.0,1.0,3.0,2.0,2.0,36.0,1.0,3.0,2.0,34516.0,1662.0,32854.0,0.751,13578.0,105.0,0.615,0.048,0.0,0.0,Married,M
7745,26.0,0.0,3.0,1.0,0.0,13.0,5.0,1.0,2.0,5655.0,0.0,5655.0,0.842,2312.0,61.0,0.649,0.0,0.0,0.0,Married,F
7746,57.0,2.0,3.0,3.0,0.0,40.0,6.0,3.0,4.0,17925.0,1909.0,16016.0,0.712,17498.0,111.0,0.82,0.106,0.0,0.0,Single,F
7747,56.0,3.0,1.0,0.0,0.0,48.0,6.0,5.0,3.0,8340.0,1902.0,6438.0,0.81,3755.0,77.0,0.833,0.228,0.0,0.0,Married,F
7748,41.0,3.0,5.0,0.0,0.0,36.0,2.0,3.0,6.0,2246.0,0.0,2246.0,0.725,3607.0,51.0,0.821,0.0,0.0,1.0,Married,F
7749,60.0,0.0,2.0,3.0,0.0,50.0,1.0,4.0,2.0,29239.0,0.0,29239.0,1.057,8169.0,65.0,0.585,0.0,0.0,0.0,Single,F
7750,31.0,0.0,3.0,0.0,0.0,20.0,5.0,1.0,1.0,1438.3,0.0,1438.3,0.689,4397.0,86.0,0.755,0.0,0.0,0.0,Married,F
7751,65.0,0.0,2.0,0.0,1.0,56.0,3.0,4.0,3.0,10885.0,1758.0,9127.0,0.8,2291.0,39.0,0.773,0.162,0.0,0.0,Single,F
7752,31.0,1.0,4.0,1.0,0.0,24.0,4.0,2.0,4.0,4169.0,534.0,3635.0,0.836,8565.0,70.0,0.795,0.128,0.0,0.0,Married,M
7753,50.0,2.0,0.0,0.0,0.0,44.0,3.0,1.0,2.0,3386.0,2517.0,869.0,0.743,4890.0,65.0,0.667,0.743,0.0,0.0,Married,F
7754,35.0,5.0,0.0,2.0,0.0,28.0,4.0,2.0,3.0,4587.0,1704.0,2883.0,0.903,2968.0,65.0,0.806,0.371,0.0,0.0,,
7755,42.0,3.0,3.0,0.0,0.0,28.0,6.0,2.0,1.0,1438.3,0.0,1438.3,0.46,4482.0,74.0,0.644,0.0,0.0,0.0,Single,F
7756,39.0,3.0,3.0,0.0,0.0,36.0,4.0,3.0,4.0,1438.3,0.0,1438.3,1.022,4548.0,69.0,0.917,0.0,0.0,0.0,,
7757,47.0,4.0,3.0,3.0,0.0,36.0,6.0,3.0,2.0,21637.0,2030.0,19607.0,0.776,1222.0,23.0,0.438,0.094,0.0,0.0,,
7758,37.0,2.0,2.0,1.0,0.0,24.0,6.0,2.0,4.0,10226.0,0.0,10226.0,0.614,2243.0,44.0,0.571,0.0,1.0,0.0,Single,F
7759,39.0,2.0,3.0,0.0,0.0,29.0,6.0,2.0,4.0,1923.0,845.0,1078.0,0.587,1670.0,37.0,0.682,0.439,1.0,0.0,Single,F
7760,58.0,1.0,2.0,3.0,0.0,49.0,3.0,3.0,2.0,9890.0,0.0,9890.0,0.653,3497.0,69.0,0.683,0.0,0.0,0.0,Single,F
7761,37.0,1.0,3.0,1.0,0.0,36.0,3.0,3.0,1.0,2886.0,2198.0,688.0,0.828,4531.0,81.0,0.723,0.762,0.0,0.0,Married,F
7762,56.0,1.0,3.0,2.0,0.0,50.0,6.0,3.0,3.0,6735.0,2289.0,4446.0,0.661,1249.0,28.0,0.75,0.34,0.0,0.0,Single,F
7763,55.0,3.0,2.0,4.0,0.0,49.0,3.0,2.0,4.0,9926.0,2018.0,7908.0,0.618,2235.0,57.0,0.357,0.203,1.0,0.0,,
7764,51.0,3.0,3.0,3.0,0.0,31.0,6.0,1.0,2.0,7693.0,0.0,7693.0,0.579,4573.0,93.0,0.632,0.0,0.0,0.0,Married,F
7765,43.0,2.0,1.0,4.0,0.0,36.0,6.0,2.0,4.0,34516.0,1477.0,33039.0,0.324,1868.0,40.0,0.212,0.043,0.0,0.0,Married,M
7766,44.0,2.0,3.0,3.0,0.0,39.0,6.0,2.0,2.0,1438.3,0.0,1438.3,0.871,1495.0,39.0,0.393,0.0,1.0,0.0,Married,F
7767,51.0,3.0,3.0,0.0,0.0,46.0,4.0,1.0,3.0,1792.0,989.0,803.0,1.202,3102.0,63.0,0.703,0.552,0.0,0.0,Married,M
7768,52.0,2.0,3.0,1.0,1.0,42.0,3.0,3.0,2.0,19220.0,0.0,19220.0,0.997,4642.0,81.0,0.761,0.0,0.0,0.0,Married,M
7769,39.0,2.0,3.0,1.0,0.0,29.0,3.0,5.0,2.0,4955.0,1157.0,3798.0,0.896,1824.0,38.0,0.727,0.234,0.0,0.0,Single,M
7770,44.0,5.0,0.0,2.0,0.0,39.0,5.0,2.0,0.0,16034.0,1597.0,14437.0,0.775,3628.0,59.0,0.903,0.1,0.0,0.0,Single,M
7771,36.0,4.0,2.0,0.0,0.0,36.0,3.0,2.0,1.0,2758.0,2168.0,590.0,1.046,3073.0,86.0,0.792,0.786,0.0,0.0,Married,F
7772,53.0,3.0,0.0,0.0,0.0,35.0,6.0,3.0,1.0,9786.0,0.0,9786.0,0.701,820.0,25.0,0.562,0.0,0.0,0.0,Single,F
7773,40.0,4.0,3.0,3.0,0.0,29.0,5.0,1.0,2.0,14315.0,690.0,13625.0,1.32,2603.0,56.0,0.806,0.048,0.0,0.0,Single,M
7774,42.0,4.0,0.0,0.0,0.0,23.0,3.0,2.0,3.0,3214.0,0.0,3214.0,0.435,2119.0,44.0,0.517,0.0,0.0,0.0,,
7775,45.0,2.0,3.0,0.0,0.0,25.0,4.0,2.0,2.0,3518.0,2035.0,1483.0,0.567,4034.0,82.0,0.673,0.578,0.0,0.0,Married,M
7776,44.0,2.0,2.0,0.0,0.0,32.0,3.0,1.0,4.0,6472.0,2128.0,4344.0,0.58,3592.0,66.0,0.833,0.329,1.0,0.0,Single,F
7777,49.0,4.0,2.0,0.0,0.0,36.0,1.0,1.0,2.0,3244.0,0.0,3244.0,0.765,7495.0,97.0,0.54,0.0,0.0,0.0,Married,F
7778,62.0,2.0,3.0,0.0,0.0,52.0,4.0,2.0,2.0,2490.0,513.0,1977.0,0.678,864.0,20.0,0.333,0.206,0.0,0.0,Married,M
7779,44.0,3.0,0.0,0.0,0.0,32.0,2.0,2.0,1.0,1438.3,894.0,544.3,0.762,4687.0,85.0,0.932,0.622,0.0,0.0,Single,M
7780,43.0,4.0,2.0,2.0,0.0,36.0,4.0,1.0,0.0,22322.0,953.0,21369.0,0.769,1348.0,34.0,1.125,0.043,1.0,0.0,,
7781,37.0,3.0,1.0,2.0,0.0,29.0,3.0,2.0,2.0,8318.0,1945.0,6373.0,1.487,3676.0,77.0,1.139,0.234,1.0,1.0,Married,F
