,Customer_Age,Dependent_count,Education_Level,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Education_Level_NA,Income_Category_NA,Gender_M,MS_Married,MS_Single,ln_Total_Trans_Amt,ln_Credit_Limit,ln_Avg_Transaction,Credit_utilization
5802,48.0,3.0,0.0,2.0,0.0,40.0,6.0,3.0,3.0,4476.0,0.0,4476.0,0.683,3350.0,67.0,0.634,0.0,1.0,0.0,True,True,False,8.116715624819111,8.406485069431817,3.912023005428146,0.0
5803,44.0,4.0,1.0,2.0,0.0,32.0,5.0,3.0,2.0,3233.0,1034.0,2199.0,0.759,1256.0,29.0,0.706,0.32,0.0,0.0,False,True,False,7.135687347028144,8.081165777725433,3.7683915170416697,0.3198267862666254
5804,36.0,3.0,2.0,2.0,0.0,36.0,4.0,2.0,2.0,2956.0,2411.0,545.0,0.971,1896.0,31.0,0.824,0.816,1.0,0.0,True,True,False,7.547501682814967,7.991592282068092,4.1135144783298205,0.8156292286874154
5805,49.0,4.0,3.0,1.0,0.0,38.0,4.0,2.0,1.0,12836.0,1034.0,11802.0,0.663,2519.0,53.0,0.472,0.081,0.0,0.0,False,True,False,7.831617276352611,9.460009002229748,3.861325362800488,0.08055468993455905
5806,45.0,3.0,2.0,0.0,0.0,37.0,4.0,3.0,1.0,4602.0,1517.0,3085.0,1.292,3520.0,66.0,1.0,0.33,0.0,0.0,True,True,False,8.166216268592143,8.434246270595311,3.9765615265657175,0.3296392872664059
5807,51.0,3.0,2.0,1.0,0.0,31.0,6.0,2.0,2.0,2768.0,1329.0,1439.0,0.699,4275.0,78.0,0.814,0.48,0.0,0.0,False,True,False,8.360539381370861,7.92588031673756,4.003830554681269,0.48013005780346824
5808,37.0,2.0,3.0,1.0,0.0,36.0,4.0,3.0,1.0,2407.0,1552.0,855.0,0.62,4983.0,86.0,0.755,0.645,0.0,0.0,False,False,False,8.513787398281405,7.786136437783072,4.059440102027897,0.6447860407145825
5809,53.0,4.0,3.0,0.0,0.0,36.0,2.0,3.0,5.0,1438.3,0.0,1438.3,0.314,1739.0,44.0,0.467,0.0,0.0,0.0,False,False,False,7.461065514354283,7.271217139609844,3.6768758804360218,0.0
5810,41.0,5.0,2.0,3.0,0.0,31.0,3.0,3.0,1.0,12114.0,1379.0,10735.0,0.676,3964.0,90.0,0.837,0.114,1.0,0.0,False,True,False,8.285008895449879,9.402117087540892,3.7851992251196136,0.113835231963018
5811,53.0,2.0,3.0,1.0,0.0,38.0,3.0,2.0,1.0,1989.0,1003.0,986.0,0.677,5070.0,70.0,0.75,0.504,0.0,0.0,False,True,False,8.531096096585228,7.5953872788539725,4.28260085453587,0.5042735042735043
5812,42.0,3.0,3.0,1.0,0.0,36.0,6.0,2.0,3.0,1451.0,599.0,852.0,0.752,2192.0,35.0,0.458,0.413,0.0,0.0,True,False,True,7.692569648067906,7.280008252884188,4.137221586578493,0.4128187456926258
5813,45.0,2.0,3.0,2.0,1.0,33.0,4.0,2.0,2.0,34516.0,1529.0,32987.0,0.609,13940.0,105.0,0.81,0.044,0.0,0.0,True,True,False,9.542517684314515,10.449178263628198,4.8885573341569915,0.04429829644222969
5814,38.0,1.0,2.0,0.0,0.0,20.0,2.0,2.0,3.0,1621.0,580.0,1041.0,0.421,1893.0,41.0,0.171,0.358,1.0,0.0,False,True,False,7.545918151209323,7.390798521735676,3.8323460845050152,0.35780382479950645
5815,48.0,4.0,2.0,0.0,0.0,36.0,6.0,1.0,4.0,2464.0,1867.0,597.0,0.6,1219.0,35.0,1.333,0.758,0.0,0.0,False,False,True,7.105786129481271,7.80954132465341,3.5504380679918577,0.757711038961039
5816,49.0,2.0,0.0,0.0,0.0,41.0,3.0,5.0,2.0,3128.0,749.0,2379.0,0.598,4369.0,59.0,0.735,0.239,0.0,1.0,False,False,True,8.382289428951436,8.048149101665201,4.3047519850457165,0.23945012787723785
5817,50.0,0.0,3.0,0.0,0.0,46.0,3.0,2.0,2.0,2165.0,1392.0,773.0,0.734,4194.0,72.0,0.946,0.643,0.0,0.0,False,False,True,8.341410211461865,7.68017564043659,4.06474409244581,0.6429561200923788
5818,39.0,2.0,1.0,1.0,0.0,26.0,6.0,3.0,2.0,3142.0,1639.0,1503.0,0.986,3046.0,56.0,1.154,0.522,0.0,0.0,True,False,True,8.021584533455107,8.052614818815567,3.996232842719958,0.5216422660725653
5819,56.0,2.0,1.0,1.0,0.0,36.0,4.0,1.0,2.0,13904.0,625.0,13279.0,0.673,3151.0,67.0,0.595,0.045,0.0,0.0,True,True,False,8.055475141757274,9.539931847505173,3.8507825223663086,0.04495109321058688
5820,57.0,1.0,2.0,0.0,0.0,46.0,6.0,1.0,1.0,4283.0,488.0,3795.0,0.865,4689.0,65.0,0.477,0.114,0.0,1.0,False,False,False,8.452974619089586,8.36240897761537,4.278587349193949,0.11393882792435209
5821,46.0,3.0,1.0,1.0,0.0,42.0,2.0,2.0,1.0,10901.0,1874.0,9027.0,0.608,7498.0,90.0,0.5,0.172,0.0,0.0,False,False,False,8.922391597295857,9.296609807128359,4.422581926965592,0.17191083386845243
5822,52.0,2.0,3.0,1.0,0.0,44.0,3.0,4.0,2.0,1538.0,666.0,872.0,0.642,4808.0,64.0,0.684,0.433,0.0,0.0,False,True,False,8.478036476215044,7.338238150065589,4.319153392855371,0.43302990897269183
5823,37.0,3.0,3.0,0.0,0.0,25.0,6.0,2.0,1.0,1438.3,674.0,764.3,2.18,1717.0,31.0,0.722,0.469,1.0,0.0,False,False,False,7.448333860897476,7.271217139609844,4.01434665641233,0.4686087742473754
5824,46.0,4.0,3.0,3.0,0.0,36.0,2.0,1.0,1.0,2171.0,1043.0,1128.0,0.7,4531.0,88.0,0.833,0.48,0.0,0.0,False,True,False,8.418697944667139,7.682943169878292,3.9413611301889317,0.48042376784891755
5825,65.0,1.0,3.0,0.0,0.0,36.0,3.0,4.0,4.0,2351.0,0.0,2351.0,0.881,1593.0,35.0,0.591,0.0,1.0,0.0,False,False,True,7.373374309910049,7.762596048540069,3.818026248420635,0.0
5826,35.0,2.0,5.0,1.0,0.0,27.0,6.0,1.0,0.0,1953.0,1554.0,399.0,0.581,4598.0,71.0,0.651,0.796,0.0,0.0,False,True,False,8.433376705323127,7.577121930876679,4.1706968282818115,0.7956989247311828
5827,52.0,3.0,1.0,1.0,0.0,43.0,4.0,3.0,2.0,4798.0,0.0,4798.0,0.583,3967.0,72.0,0.636,0.0,0.0,1.0,False,False,False,8.28576542051433,8.47595444339964,4.009099301498275,0.0
5828,52.0,2.0,3.0,1.0,0.0,36.0,6.0,4.0,2.0,2804.0,1782.0,1022.0,0.698,4357.0,69.0,0.605,0.636,0.0,0.0,False,False,False,8.379539026117442,7.938802248154481,4.145432521520183,0.6355206847360912
5829,47.0,3.0,3.0,4.0,0.0,36.0,3.0,2.0,3.0,9397.0,795.0,8602.0,0.749,5265.0,98.0,0.581,0.085,0.0,0.0,True,False,True,8.568836424568076,9.148145768383065,3.983868945897504,0.08460146855379376
5830,53.0,4.0,3.0,3.0,0.0,36.0,3.0,2.0,2.0,3924.0,2517.0,1407.0,0.511,1417.0,30.0,0.667,0.641,0.0,0.0,False,True,False,7.256297239690681,8.274866820685254,3.855099858028525,0.6414373088685015
5831,56.0,1.0,0.0,0.0,0.0,36.0,6.0,3.0,4.0,5991.0,1993.0,3998.0,0.673,1867.0,53.0,0.767,0.333,0.0,0.0,False,True,False,7.532088143541722,8.698013622083925,3.561796229989601,0.33266566516441326
5832,40.0,3.0,3.0,2.0,0.0,27.0,4.0,2.0,3.0,15186.0,0.0,15186.0,0.483,1884.0,33.0,0.435,0.0,0.0,0.0,True,False,True,7.5411524551363085,9.62812922977318,4.044644893669828,0.0
5833,48.0,5.0,3.0,0.0,0.0,40.0,4.0,3.0,2.0,2860.0,2517.0,343.0,0.38,1544.0,45.0,0.364,0.88,0.0,0.0,False,False,True,7.342131730584722,7.958576903813898,3.5354692408144017,0.8800699300699301
5834,49.0,1.0,5.0,0.0,0.0,40.0,1.0,2.0,3.0,2960.0,0.0,2960.0,0.962,4918.0,63.0,0.75,0.0,0.0,0.0,False,False,True,8.500657222776137,7.992944547318106,4.357522496384605,0.0
5835,60.0,1.0,0.0,0.0,0.0,47.0,1.0,3.0,2.0,4905.0,2413.0,2492.0,0.853,15478.0,109.0,0.73,0.492,0.0,0.0,False,False,True,9.647174939830405,8.498010371999463,4.955827057601261,0.49194699286442406
5836,41.0,3.0,2.0,0.0,0.0,31.0,2.0,2.0,2.0,4086.0,1974.0,2112.0,0.775,7932.0,87.0,0.642,0.483,0.0,0.0,False,False,True,8.978660489639687,8.315321775377567,4.512752370985103,0.4831130690161527
5837,43.0,2.0,2.0,0.0,0.0,29.0,5.0,1.0,2.0,2304.0,1589.0,715.0,0.872,1273.0,36.0,0.895,0.69,0.0,0.0,False,True,False,7.149131598557407,7.742402021815782,3.5656126601012965,0.6896701388888888
5838,52.0,3.0,0.0,2.0,0.0,40.0,3.0,1.0,1.0,1438.3,512.0,926.3,0.776,4791.0,82.0,0.708,0.356,0.0,0.0,False,True,False,8.474494436883122,7.271217139609844,4.067775189618869,0.35597580476951957
5839,40.0,1.0,1.0,0.0,0.0,36.0,4.0,3.0,2.0,1438.3,544.0,894.3,0.543,2294.0,40.0,0.739,0.378,0.0,0.0,True,False,True,7.738052297689316,7.271217139609844,4.04917284357538,0.3782242925676146
5840,29.0,0.0,2.0,1.0,0.0,15.0,6.0,3.0,2.0,3107.0,1720.0,1387.0,0.661,2460.0,71.0,0.69,0.554,0.0,1.0,False,True,False,7.807916628926408,8.041412909393047,3.545236751885093,0.5535886707434825
5841,52.0,3.0,3.0,1.0,0.0,45.0,5.0,3.0,1.0,6053.0,577.0,5476.0,0.85,5035.0,64.0,1.37,0.095,1.0,0.0,False,False,False,8.524168805152662,8.708309295891688,4.365285721792991,0.09532463241367917
5842,49.0,3.0,3.0,1.0,0.0,39.0,5.0,3.0,0.0,2270.0,1647.0,623.0,0.759,4110.0,75.0,0.923,0.726,0.0,1.0,False,False,False,8.32117830749028,7.727535110475448,4.00369019395397,0.7255506607929515
5843,42.0,4.0,3.0,0.0,0.0,36.0,5.0,2.0,3.0,2128.0,528.0,1600.0,0.525,2289.0,41.0,0.414,0.248,0.0,0.0,False,True,False,7.735870319952567,7.662937850461535,4.022298253248259,0.24812030075187969
5844,43.0,3.0,2.0,1.0,0.0,36.0,3.0,3.0,3.0,21922.0,1467.0,20455.0,0.696,7409.0,89.0,0.679,0.067,0.0,1.0,False,False,True,8.910450756416656,9.995245977775669,4.421814386684517,0.06691907672657604
5845,49.0,0.0,0.0,3.0,0.0,36.0,5.0,3.0,4.0,16156.0,2517.0,13639.0,0.804,4160.0,81.0,0.653,0.156,0.0,0.0,False,True,False,8.333270353255308,9.690046776683303,3.93882119858287,0.15579351324585294
5846,48.0,3.0,3.0,0.0,0.0,31.0,5.0,2.0,4.0,1438.3,0.0,1438.3,0.5,1897.0,58.0,0.706,0.0,1.0,0.0,False,False,True,7.5480289699350145,7.271217139609844,3.487585959388595,0.0
5847,42.0,3.0,2.0,0.0,0.0,28.0,3.0,3.0,2.0,1601.0,0.0,1601.0,0.63,2339.0,41.0,0.414,0.0,0.0,0.0,False,False,False,7.757478766584179,7.3783837129967145,4.043906699879871,0.0
5848,53.0,3.0,5.0,1.0,0.0,43.0,3.0,3.0,2.0,1790.0,1474.0,316.0,0.595,2128.0,40.0,0.429,0.823,0.0,1.0,False,False,True,7.662937850461535,7.489970898834801,3.9740583963475986,0.823463687150838
5849,57.0,3.0,0.0,3.0,0.0,38.0,5.0,3.0,3.0,2472.0,2457.0,15.0,0.693,1392.0,33.0,0.737,0.994,0.0,0.0,False,True,False,7.238496840894365,7.812782818577581,3.7419892794278846,0.9939320388349514
5850,50.0,0.0,0.0,0.0,0.0,42.0,3.0,4.0,2.0,3749.0,1594.0,2155.0,0.738,7990.0,89.0,0.534,0.425,0.0,0.0,False,False,False,8.98594603876032,8.229244416735913,4.497309669028181,0.4251800480128034
5851,63.0,0.0,1.0,0.0,0.0,49.0,5.0,3.0,0.0,3558.0,2318.0,1240.0,1.265,1631.0,31.0,0.824,0.651,1.0,0.0,False,True,False,7.396948602621014,8.17695386822578,3.9629613981358673,0.6514896008993817
5852,57.0,1.0,1.0,3.0,0.0,45.0,1.0,6.0,1.0,15030.0,1395.0,13635.0,0.625,7603.0,81.0,0.588,0.093,0.0,0.0,False,True,False,8.936298185228436,9.61780348274702,4.541849030555998,0.09281437125748503
5853,52.0,1.0,3.0,0.0,0.0,42.0,1.0,5.0,3.0,1471.0,0.0,1471.0,0.624,2253.0,48.0,0.455,0.0,0.0,0.0,False,False,False,7.720017940432244,7.293697720601438,3.8488169295243537,0.0
5854,41.0,2.0,1.0,1.0,0.0,26.0,5.0,1.0,2.0,1438.3,0.0,1438.3,0.66,4300.0,67.0,0.675,0.0,0.0,0.0,False,True,False,8.366370301681654,7.271217139609844,4.161677682290688,0.0
5855,47.0,4.0,3.0,0.0,0.0,39.0,3.0,2.0,3.0,7353.0,1450.0,5903.0,0.739,2005.0,54.0,0.459,0.197,0.0,0.0,False,False,False,7.60339933974067,8.902863672196222,3.614415293176395,0.1971984224126207
5856,45.0,5.0,3.0,0.0,0.0,33.0,5.0,3.0,3.0,2288.0,1249.0,1039.0,0.605,4504.0,87.0,0.706,0.546,0.0,0.0,False,True,False,8.412721169819527,7.7354333524996886,3.9468130511649426,0.5458916083916084
5857,42.0,4.0,3.0,1.0,0.0,19.0,5.0,3.0,2.0,8374.0,0.0,8374.0,0.885,4493.0,59.0,1.034,0.0,0.0,0.0,True,False,False,8.41027590907016,9.032886946579088,4.33273846516444,0.0
5858,37.0,2.0,1.0,0.0,0.0,36.0,3.0,2.0,1.0,2346.0,1621.0,725.0,0.613,4287.0,79.0,0.717,0.691,0.0,1.0,True,True,False,8.363342466597977,7.76046702921342,3.9938946141309555,0.6909633418584825
5859,54.0,2.0,3.0,1.0,0.0,41.0,3.0,1.0,3.0,7362.0,1176.0,6186.0,0.735,17390.0,130.0,0.688,0.16,0.0,0.0,False,True,False,9.763650607348328,8.904086913938967,4.896116156892746,0.15973920130399347
5860,37.0,2.0,3.0,0.0,0.0,25.0,4.0,2.0,1.0,1438.3,0.0,1438.3,0.741,4513.0,75.0,0.744,0.0,0.0,0.0,False,True,False,8.414717399827001,7.271217139609844,4.097229286290691,0.0
5861,43.0,2.0,1.0,1.0,0.0,36.0,6.0,1.0,4.0,3186.0,2470.0,716.0,0.58,1531.0,37.0,0.233,0.775,1.0,0.0,False,False,True,7.333676395657684,8.066521490469993,3.7227584830134592,0.7752667922159447
5862,42.0,1.0,2.0,2.0,1.0,31.0,6.0,2.0,3.0,30770.0,2228.0,28542.0,0.712,15998.0,121.0,0.704,0.072,0.0,1.0,False,False,False,9.680218993408767,10.334295468316087,4.884428447812026,0.07240818979525512
5863,40.0,2.0,3.0,0.0,0.0,36.0,2.0,2.0,3.0,3569.0,1054.0,2515.0,0.775,7963.0,85.0,0.574,0.295,1.0,0.0,True,True,False,8.982561092257445,8.18004072349016,4.539909835767128,0.2953208181563463
5864,57.0,2.0,4.0,1.0,0.0,36.0,3.0,4.0,2.0,4784.0,1629.0,3155.0,0.706,4912.0,82.0,0.783,0.341,0.0,0.0,False,False,False,8.499436469826978,8.473032295630468,4.092717222562725,0.34051003344481606
5865,48.0,1.0,1.0,2.0,0.0,40.0,6.0,2.0,2.0,2319.0,1630.0,689.0,0.846,3739.0,68.0,0.659,0.703,0.0,0.0,False,False,False,8.226573474977114,7.7488913372555315,4.007065769801007,0.7028891763691246
5866,38.0,3.0,1.0,0.0,0.0,36.0,2.0,3.0,1.0,1946.0,1430.0,516.0,0.564,4643.0,87.0,0.812,0.735,1.0,0.0,False,True,False,8.443115988019922,7.57353126274595,3.977207869365338,0.7348406988694759
5867,52.0,2.0,3.0,3.0,0.0,41.0,2.0,5.0,1.0,33256.0,928.0,32328.0,0.694,7796.0,97.0,0.59,0.028,0.0,0.0,True,False,True,8.961366060627451,10.411990480932474,4.386655082124069,0.027904738994467163
5868,65.0,0.0,1.0,0.0,0.0,36.0,3.0,3.0,2.0,2107.0,1008.0,1099.0,0.953,3913.0,67.0,0.523,0.478,0.0,0.0,False,True,False,8.272059622210412,7.653020413804189,4.067367002819446,0.47840531561461797
5869,55.0,3.0,5.0,3.0,0.0,35.0,4.0,1.0,3.0,20865.0,0.0,20865.0,0.881,837.0,25.0,0.667,0.0,0.0,0.0,False,False,True,6.729824070489475,9.945828393025653,3.5109482456212744,0.0
5870,37.0,2.0,1.0,0.0,0.0,36.0,5.0,2.0,1.0,2535.0,1352.0,1183.0,0.509,3840.0,72.0,0.565,0.533,0.0,0.0,True,True,False,8.253227645581772,7.837948916025283,3.9765615265657175,0.5333333333333333
5871,53.0,2.0,4.0,1.0,0.0,41.0,2.0,2.0,3.0,15101.0,1396.0,13705.0,0.692,13545.0,96.0,0.655,0.092,0.0,1.0,False,True,False,9.513772754519195,9.62251624577579,4.949424563051359,0.09244420899278194
5872,34.0,0.0,3.0,1.0,0.0,13.0,4.0,1.0,4.0,7942.0,2087.0,5855.0,0.754,4068.0,66.0,0.61,0.263,0.0,1.0,False,True,False,8.31090675716845,8.979920411691197,4.121252015142025,0.2627801561319567
5873,35.0,3.0,3.0,2.0,0.0,36.0,4.0,1.0,4.0,19671.0,924.0,18747.0,0.82,13908.0,124.0,0.676,0.047,0.0,0.0,False,True,False,9.540219493127752,9.88690074893173,4.719937927522715,0.04697270093030349
5874,36.0,4.0,2.0,1.0,0.0,18.0,4.0,3.0,2.0,3926.0,1760.0,2166.0,0.874,4890.0,92.0,0.704,0.448,0.0,1.0,False,True,False,8.494947582468917,8.275376374836407,3.9731590054198773,0.44829342842587877
5875,50.0,4.0,3.0,3.0,0.0,38.0,5.0,1.0,3.0,4601.0,2517.0,2084.0,0.775,5056.0,80.0,0.778,0.547,0.0,0.0,False,False,False,8.528330935826693,8.434028950155469,4.146304301152812,0.5470549880460769
5876,39.0,4.0,3.0,3.0,0.0,31.0,1.0,3.0,3.0,3929.0,542.0,3387.0,0.811,7773.0,64.0,0.73,0.138,0.0,0.0,False,True,False,8.958411469230219,8.27614021955846,4.7995283858705475,0.13794858742682617
5877,40.0,3.0,3.0,1.0,0.0,20.0,3.0,1.0,3.0,1829.0,1140.0,689.0,0.325,1610.0,49.0,0.4,0.623,0.0,1.0,True,True,False,7.383989457978509,7.511524648390866,3.492169159867882,0.6232914160743576
5878,35.0,2.0,5.0,0.0,0.0,30.0,5.0,1.0,1.0,1438.3,0.0,1438.3,1.126,4006.0,72.0,0.946,0.0,0.0,0.0,False,False,True,8.295548516225763,7.271217139609844,4.018882397209708,0.0
5879,50.0,3.0,1.0,0.0,1.0,38.0,3.0,2.0,2.0,12569.0,2167.0,10402.0,0.634,7344.0,95.0,0.696,0.172,0.0,0.0,False,False,False,8.901638932300326,9.438988743924838,4.347762040699785,0.1724083061500517
5880,54.0,4.0,2.0,2.0,0.0,36.0,3.0,4.0,2.0,7477.0,1752.0,5725.0,0.294,1543.0,34.0,0.172,0.234,1.0,0.0,False,False,False,7.341483852363161,8.919586920999915,3.8151233277469996,0.23431857696937275
5881,47.0,4.0,2.0,0.0,0.0,39.0,3.0,3.0,4.0,1548.0,0.0,1548.0,0.664,4420.0,71.0,0.775,0.0,1.0,0.0,False,False,True,8.393894975071744,7.344719054149673,4.131215098030428,0.0
5882,47.0,3.0,3.0,0.0,0.0,39.0,6.0,2.0,1.0,2915.0,2422.0,493.0,0.576,4037.0,83.0,0.766,0.831,1.0,0.0,True,True,False,8.30325712085294,7.977625098784593,3.884416513056343,0.8308747855917668
5883,38.0,2.0,4.0,2.0,1.0,36.0,3.0,3.0,4.0,34516.0,1954.0,32562.0,0.436,1872.0,52.0,0.486,0.057,0.0,0.0,False,False,True,7.534762657037537,10.449178263628198,3.58351893845611,0.05661142658477228
5884,45.0,3.0,4.0,0.0,0.0,38.0,5.0,2.0,1.0,2883.0,1732.0,1151.0,0.638,4053.0,85.0,0.635,0.601,0.0,1.0,True,True,False,8.307212626628308,7.9665866976384025,3.864561370137992,0.6007630939993063
5885,55.0,3.0,1.0,3.0,0.0,47.0,4.0,2.0,3.0,3436.0,2016.0,1420.0,0.901,1097.0,33.0,0.833,0.587,1.0,0.0,False,True,False,7.00033446027523,8.142063283104147,3.50382689880875,0.5867287543655413
5886,50.0,3.0,3.0,0.0,0.0,40.0,5.0,4.0,4.0,4248.0,316.0,3932.0,0.661,2271.0,36.0,0.333,0.074,0.0,0.0,False,False,True,7.7279755421055585,8.354203562921775,4.144456603649449,0.0743879472693032
5887,59.0,0.0,3.0,0.0,0.0,36.0,5.0,3.0,3.0,3604.0,1483.0,2121.0,0.597,4576.0,87.0,0.706,0.411,0.0,0.0,True,False,True,8.428580533059634,8.189799618728228,3.9626724144050502,0.41148723640399554
5888,48.0,4.0,0.0,2.0,0.0,30.0,4.0,3.0,3.0,7712.0,1387.0,6325.0,0.861,1597.0,39.0,0.56,0.18,1.0,0.0,False,True,False,7.3758821482150125,8.950532836290382,3.712320502085366,0.17984958506224066
5889,49.0,4.0,3.0,0.0,0.0,34.0,3.0,1.0,3.0,2560.0,1430.0,1130.0,0.766,4783.0,86.0,0.792,0.559,0.0,0.0,False,True,False,8.472823243680297,7.847762537473608,4.018475947426789,0.55859375
5890,37.0,2.0,1.0,1.0,0.0,27.0,4.0,1.0,2.0,2204.0,919.0,1285.0,0.712,4555.0,82.0,1.0,0.417,0.0,0.0,False,True,False,8.423980809694058,7.698029170272805,4.017261562429805,0.41696914700544463
5891,54.0,3.0,2.0,1.0,0.0,49.0,6.0,2.0,3.0,13184.0,0.0,13184.0,1.166,2047.0,33.0,0.179,0.0,0.0,1.0,False,True,False,7.624130585661289,9.486759252149254,4.1276230241948095,0.0
5892,50.0,2.0,3.0,0.0,0.0,42.0,5.0,3.0,0.0,1770.0,1706.0,64.0,0.626,4940.0,94.0,0.774,0.964,0.0,0.0,True,False,False,8.505120610181969,7.478734825567875,3.9618258279119645,0.9638418079096045
5893,51.0,3.0,0.0,0.0,0.0,33.0,3.0,3.0,3.0,7428.0,0.0,7428.0,0.873,8078.0,62.0,0.722,0.0,0.0,0.0,False,False,True,8.996899596123358,8.913011922472597,4.869765211078267,0.0
5894,43.0,3.0,3.0,2.0,0.0,28.0,3.0,3.0,4.0,5479.0,1183.0,4296.0,0.596,14728.0,126.0,0.909,0.216,0.0,0.0,False,True,False,9.597505722912913,8.608677881538416,4.7612238159614355,0.2159153130133236
5895,38.0,3.0,3.0,1.0,0.0,19.0,5.0,2.0,3.0,1705.0,0.0,1705.0,0.604,3342.0,62.0,0.824,0.0,0.0,0.0,False,False,False,8.114324709155339,7.4413203897176174,3.9871903241102475,0.0
5896,45.0,3.0,1.0,0.0,0.0,27.0,4.0,3.0,2.0,2826.0,2162.0,664.0,0.924,2005.0,32.0,0.684,0.765,0.0,0.0,False,True,False,7.60339933974067,7.946617563244473,4.137663436940943,0.7650389242745931
5897,60.0,1.0,3.0,0.0,0.0,55.0,4.0,1.0,0.0,2346.0,2150.0,196.0,0.666,4592.0,90.0,0.8,0.916,0.0,0.0,False,False,True,8.432070937999402,7.76046702921342,3.9322612676691375,0.9164535379369139
5898,47.0,3.0,1.0,2.0,0.0,41.0,2.0,3.0,3.0,4207.0,1556.0,2651.0,0.658,15312.0,122.0,0.718,0.37,0.0,0.0,False,False,True,9.636392113692736,8.344505083590521,4.832371068959479,0.36985975754694556
5899,56.0,2.0,2.0,4.0,0.0,36.0,6.0,3.0,2.0,27157.0,1547.0,25610.0,0.487,1535.0,38.0,0.267,0.057,0.0,0.0,False,False,True,7.336285660021297,10.209390119018103,3.6986995002949117,0.05696505505026329
5900,45.0,2.0,2.0,4.0,1.0,38.0,4.0,2.0,3.0,34516.0,1406.0,33110.0,1.261,3342.0,63.0,0.969,0.041,1.0,0.0,False,False,False,8.114324709155339,10.449178263628198,3.971189982763806,0.04073473171862325
5901,53.0,2.0,3.0,0.0,0.0,41.0,5.0,1.0,3.0,2329.0,2290.0,39.0,0.533,4609.0,76.0,0.767,0.983,1.0,0.0,False,True,False,8.435766192720509,7.753194269884341,4.105032852434177,0.9832546157148991
5902,45.0,1.0,0.0,0.0,0.0,40.0,4.0,3.0,2.0,2705.0,1334.0,1371.0,0.886,4501.0,67.0,0.675,0.493,0.0,0.0,False,False,True,8.412054873292933,7.902857191280582,4.207362253901967,0.4931608133086876
5903,42.0,2.0,2.0,0.0,0.0,36.0,6.0,1.0,4.0,2677.0,2517.0,160.0,0.609,3911.0,76.0,0.81,0.94,1.0,0.0,False,True,False,8.271548374755515,7.892452043520352,3.940815034469183,0.9402316025401569
5904,45.0,2.0,0.0,0.0,0.0,36.0,3.0,4.0,3.0,2918.0,1597.0,1321.0,0.884,4454.0,76.0,0.9,0.547,0.0,0.0,False,True,False,8.401557847817314,7.978653729082731,4.070824507530982,0.5472926662097327
5905,42.0,5.0,0.0,0.0,0.0,29.0,3.0,2.0,3.0,1840.0,1267.0,573.0,0.605,4515.0,76.0,0.49,0.689,0.0,1.0,False,False,False,8.415160465851086,7.517520850603031,4.084427125564755,0.6885869565217392
5906,53.0,1.0,3.0,0.0,0.0,43.0,6.0,3.0,2.0,2172.0,644.0,1528.0,0.673,4657.0,82.0,0.907,0.297,0.0,0.0,False,False,False,8.446126742982377,7.683403681053826,4.039407495718124,0.2965009208103131
5907,44.0,1.0,0.0,0.0,0.0,37.0,1.0,2.0,3.0,5594.0,1235.0,4359.0,0.549,5220.0,75.0,0.829,0.221,0.0,0.0,False,False,False,8.560252680876685,8.629449873761905,4.242764567340374,0.22077225598855918
5908,35.0,0.0,3.0,4.0,0.0,36.0,5.0,2.0,1.0,3176.0,1510.0,1666.0,0.885,2074.0,48.0,0.92,0.475,1.0,0.0,False,False,True,7.637234388789473,8.063377822367027,3.7660333778815818,0.47544080604534006
5909,41.0,3.0,1.0,3.0,2.0,28.0,2.0,2.0,0.0,34516.0,2098.0,32418.0,0.746,6932.0,87.0,0.526,0.061,0.0,0.0,True,False,True,8.843903650835497,10.449178263628198,4.377995532180913,0.06078340479777494
5910,26.0,0.0,3.0,1.0,0.0,13.0,6.0,1.0,2.0,3290.0,1616.0,1674.0,0.466,2781.0,54.0,0.35,0.491,0.0,0.0,False,True,False,7.930565854233965,8.098642843759418,3.9415818076696905,0.4911854103343465
5911,42.0,3.0,3.0,1.0,1.0,36.0,3.0,2.0,3.0,15069.0,1843.0,13226.0,0.84,3464.0,67.0,0.558,0.122,0.0,0.0,False,True,False,8.150179269682326,9.620394932418154,3.9454866502913597,0.1223040679540779
5912,41.0,3.0,2.0,0.0,0.0,35.0,2.0,1.0,2.0,2066.0,1542.0,524.0,0.71,4887.0,76.0,0.617,0.746,0.0,0.0,True,False,True,8.494333897270154,7.633369649679584,4.163600556983824,0.7463697967086157
5913,31.0,0.0,3.0,0.0,0.0,20.0,3.0,3.0,2.0,3480.0,724.0,2756.0,0.722,2807.0,65.0,0.806,0.208,0.0,0.0,True,False,True,7.939871576361883,8.15478757276852,3.7654843064662455,0.20804597701149424
5914,45.0,4.0,3.0,3.0,0.0,36.0,4.0,2.0,3.0,1438.3,0.0,1438.3,0.674,3748.0,64.0,0.829,0.0,0.0,0.0,False,False,True,8.228977643358313,7.271217139609844,4.070094559998641,0.0
